id,sku,name,categoryId,description,tags,isSerialized,isLotManaged,shelfLifeDays,hazardousMaterial,isActive,createdAt
,GLO-SNA-0754,"Ultra Granola Bar 0754",Snacks,"GlobalMart ultra granola bar for professional use","granola-bar,snacks",false,true,342,false,true,
,TEC-TOO-0755,"Premium Wrench 0755",Tools & Hardware,"TechPro premium wrench for professional use","wrench,tools-&-hardware",false,false,,false,true,
,COR-POW-0756,"Premium Jigsaw 0756",Power Tools,"CoreTech premium jigsaw for professional use","jigsaw,power-tools",false,false,,false,true,
,TEC-SAF-0757,"Wireless Hi-Vis Vest 0757",Safety Equipment,"TechPro wireless hi-vis vest for professional use","hi-vis-vest,safety-equipment",false,false,,false,true,
,UNI-MED-0758,"Portable Thermometer 0758",Medical Supplies,"UniSupply portable thermometer for professional use","thermometer,medical-supplies",false,true,637,false,true,
,UNI-CLE-0759,"Smart Glass Cleaner 0759",Cleaning Products,"UniSupply smart glass cleaner for professional use","glass-cleaner,cleaning-products",false,false,,true,true,
,UNI-AUT-0760,"Multi-purpose Tyre Gauge 0760",Automotive,"UniSupply multi-purpose tyre gauge for professional use","tyre-gauge,automotive",false,false,,true,true,
,UNI-ELE-0761,"Eco-friendly Sensor 0761",Electronics,"UniSupply eco-friendly sensor for professional use","sensor,electronics",false,false,,false,true,
,TEC-COM-0762,"Smart Desktop PC 0762",Computers & Laptops,"TechPro smart desktop pc for professional use","desktop-pc,computers-&-laptops",false,false,,false,true,
,TEC-SMA-0763,"Heavy Duty Case 0763",Smartphones,"TechPro heavy duty case for professional use","case,smartphones",false,false,,false,true,
,ELI-AUD-0764,"Advanced Webcam 0764",Audio & Video,"EliteBrand advanced webcam for professional use","webcam,audio-&-video",false,false,,false,true,
,MAX-NET-0765,"Smart SFP Module 0765",Networking,"MaxValue smart sfp module for professional use","sfp-module,networking",false,false,,false,true,
,GLO-OFF-0766,"Portable Scissors 0766",Office Supplies,"GlobalMart portable scissors for professional use","scissors,office-supplies",false,false,,false,true,
,PRO-PRI-0767,"Advanced Fuser Kit 0767",Printers & Ink,"ProMax advanced fuser kit for professional use","fuser-kit,printers-&-ink",false,false,,false,true,
,SMA-FUR-0768,"Premium Whiteboard 0768",Furniture,"SmartChoice premium whiteboard for professional use","whiteboard,furniture",false,false,,false,true,
,TEC-CLO-0769,"Digital T-Shirt 0769",Clothing & Apparel,"TechPro digital t-shirt for professional use","t-shirt,clothing-&-apparel",false,false,,false,true,
,TEC-MEN-0770,"High-performance Men Suit 0770",Men's Clothing,"TechPro high-performance men suit for professional use","men-suit,men's-clothing",false,false,,false,true,
,GLO-WOM-0771,"Wireless Women Skirt 0771",Women's Clothing,"GlobalMart wireless women skirt for professional use","women-skirt,women's-clothing",false,false,,false,true,
,TEC-FOO-0772,"Industrial Cereal Box 0772",Food & Beverages,"TechPro industrial cereal box for professional use","cereal-box,food-&-beverages",false,true,261,false,true,
,TEC-BEV-0773,"Ultra Energy Drink 0773",Beverages,"TechPro ultra energy drink for professional use","energy-drink,beverages",false,true,503,false,true,
,ELI-SNA-0774,"Industrial Popcorn 0774",Snacks,"EliteBrand industrial popcorn for professional use","popcorn,snacks",false,true,637,false,true,
,PRI-TOO-0775,"Smart Utility Knife 0775",Tools & Hardware,"PrimeParts smart utility knife for professional use","utility-knife,tools-&-hardware",false,false,,false,true,
,TEC-POW-0776,"Eco-friendly Air Compressor 0776",Power Tools,"TechPro eco-friendly air compressor for professional use","air-compressor,power-tools",false,false,,false,true,
,ELI-SAF-0777,"Advanced Safety Helmet 0777",Safety Equipment,"EliteBrand advanced safety helmet for professional use","safety-helmet,safety-equipment",false,false,,false,true,
,COR-MED-0778,"Smart Face Mask 0778",Medical Supplies,"CoreTech smart face mask for professional use","face-mask,medical-supplies",false,true,344,false,true,
,COR-CLE-0779,"Ultra Mop Set 0779",Cleaning Products,"CoreTech ultra mop set for professional use","mop-set,cleaning-products",false,false,,true,true,
,MAX-AUT-0780,"High-performance Brake Pads 0780",Automotive,"MaxValue high-performance brake pads for professional use","brake-pads,automotive",false,false,,true,true,
,MAX-ELE-0781,"Industrial Cable 0781",Electronics,"MaxValue industrial cable for professional use","cable,electronics",false,false,,false,true,
,PRO-COM-0782,"Digital USB Hub 0782",Computers & Laptops,"ProMax digital usb hub for professional use","usb-hub,computers-&-laptops",false,false,,false,true,
,ELI-SMA-0783,"Premium Power Bank 0783",Smartphones,"EliteBrand premium power bank for professional use","power-bank,smartphones",false,false,,false,true,
,ELI-AUD-0784,"Advanced Mixer 0784",Audio & Video,"EliteBrand advanced mixer for professional use","mixer,audio-&-video",false,false,,false,true,
,SMA-NET-0785,"Advanced Router 0785",Networking,"SmartChoice advanced router for professional use","router,networking",false,false,,false,true,
,PRI-OFF-0786,"Digital Pen Set 0786",Office Supplies,"PrimeParts digital pen set for professional use","pen-set,office-supplies",false,false,,false,true,
,ELI-PRI-0787,"Multi-purpose Printer Paper 0787",Printers & Ink,"EliteBrand multi-purpose printer paper for professional use","printer-paper,printers-&-ink",false,false,,false,true,
,SMA-FUR-0788,"Multi-purpose Filing Cabinet 0788",Furniture,"SmartChoice multi-purpose filing cabinet for professional use","filing-cabinet,furniture",false,false,,false,true,
,PRO-CLO-0789,"Compact Polo Shirt 0789",Clothing & Apparel,"ProMax compact polo shirt for professional use","polo-shirt,clothing-&-apparel",false,false,,false,true,
,MAX-MEN-0790,"Compact Men Trousers 0790",Men's Clothing,"MaxValue compact men trousers for professional use","men-trousers,men's-clothing",false,false,,false,true,
,ELI-WOM-0791,"Multi-purpose Women Coat 0791",Women's Clothing,"EliteBrand multi-purpose women coat for professional use","women-coat,women's-clothing",false,false,,false,true,
,PRI-FOO-0792,"Smart Flour Bag 0792",Food & Beverages,"PrimeParts smart flour bag for professional use","flour-bag,food-&-beverages",false,true,462,false,true,
,MAX-BEV-0793,"Digital Mineral Water 0793",Beverages,"MaxValue digital mineral water for professional use","mineral-water,beverages",false,true,371,false,true,
,QUI-SNA-0794,"High-performance Granola Bar 0794",Snacks,"QuickSupply high-performance granola bar for professional use","granola-bar,snacks",false,true,276,false,true,
,GLO-TOO-0795,"Multi-purpose Wrench 0795",Tools & Hardware,"GlobalMart multi-purpose wrench for professional use","wrench,tools-&-hardware",false,false,,false,true,
,COR-POW-0796,"Ultra Jigsaw 0796",Power Tools,"CoreTech ultra jigsaw for professional use","jigsaw,power-tools",false,false,,false,true,
,ELI-SAF-0797,"Advanced Hi-Vis Vest 0797",Safety Equipment,"EliteBrand advanced hi-vis vest for professional use","hi-vis-vest,safety-equipment",false,false,,false,true,
,GLO-MED-0798,"Standard Thermometer 0798",Medical Supplies,"GlobalMart standard thermometer for professional use","thermometer,medical-supplies",false,true,393,false,true,
,COR-CLE-0799,"Advanced Glass Cleaner 0799",Cleaning Products,"CoreTech advanced glass cleaner for professional use","glass-cleaner,cleaning-products",false,false,,true,true,
,GLO-AUT-0800,"Multi-purpose Tyre Gauge 0800",Automotive,"GlobalMart multi-purpose tyre gauge for professional use","tyre-gauge,automotive",false,false,,true,true,
,PRI-ELE-0801,"Digital Sensor 0801",Electronics,"PrimeParts digital sensor for professional use","sensor,electronics",false,false,,false,true,
,MAX-COM-0802,"Industrial Desktop PC 0802",Computers & Laptops,"MaxValue industrial desktop pc for professional use","desktop-pc,computers-&-laptops",false,false,,false,true,
,SMA-SMA-0803,"Multi-purpose Case 0803",Smartphones,"SmartChoice multi-purpose case for professional use","case,smartphones",false,false,,false,true,
,QUI-AUD-0804,"Premium Webcam 0804",Audio & Video,"QuickSupply premium webcam for professional use","webcam,audio-&-video",false,false,,false,true,
,COR-NET-0805,"Advanced SFP Module 0805",Networking,"CoreTech advanced sfp module for professional use","sfp-module,networking",false,false,,false,true,
,GLO-OFF-0806,"High-performance Scissors 0806",Office Supplies,"GlobalMart high-performance scissors for professional use","scissors,office-supplies",false,false,,false,true,
,SMA-PRI-0807,"Portable Fuser Kit 0807",Printers & Ink,"SmartChoice portable fuser kit for professional use","fuser-kit,printers-&-ink",false,false,,false,true,
,ELI-FUR-0808,"Wireless Whiteboard 0808",Furniture,"EliteBrand wireless whiteboard for professional use","whiteboard,furniture",false,false,,false,true,
,COR-CLO-0809,"High-performance T-Shirt 0809",Clothing & Apparel,"CoreTech high-performance t-shirt for professional use","t-shirt,clothing-&-apparel",false,false,,false,true,
,TEC-MEN-0810,"Smart Men Suit 0810",Men's Clothing,"TechPro smart men suit for professional use","men-suit,men's-clothing",false,false,,false,true,
,PRO-WOM-0811,"Smart Women Skirt 0811",Women's Clothing,"ProMax smart women skirt for professional use","women-skirt,women's-clothing",false,false,,false,true,
,QUI-FOO-0812,"Industrial Cereal Box 0812",Food & Beverages,"QuickSupply industrial cereal box for professional use","cereal-box,food-&-beverages",false,true,91,false,true,
,TEC-BEV-0813,"Portable Energy Drink 0813",Beverages,"TechPro portable energy drink for professional use","energy-drink,beverages",false,true,206,false,true,
,QUI-SNA-0814,"Digital Popcorn 0814",Snacks,"QuickSupply digital popcorn for professional use","popcorn,snacks",false,true,675,false,true,
,MAX-TOO-0815,"Wireless Utility Knife 0815",Tools & Hardware,"MaxValue wireless utility knife for professional use","utility-knife,tools-&-hardware",false,false,,false,true,
,PRI-POW-0816,"Heavy Duty Air Compressor 0816",Power Tools,"PrimeParts heavy duty air compressor for professional use","air-compressor,power-tools",false,false,,false,true,
,COR-SAF-0817,"Industrial Safety Helmet 0817",Safety Equipment,"CoreTech industrial safety helmet for professional use","safety-helmet,safety-equipment",false,false,,false,true,
,QUI-MED-0818,"Standard Face Mask 0818",Medical Supplies,"QuickSupply standard face mask for professional use","face-mask,medical-supplies",false,true,301,false,true,
,PRO-CLE-0819,"Compact Mop Set 0819",Cleaning Products,"ProMax compact mop set for professional use","mop-set,cleaning-products",false,false,,true,true,
,SMA-AUT-0820,"Smart Brake Pads 0820",Automotive,"SmartChoice smart brake pads for professional use","brake-pads,automotive",false,false,,true,true,
,GLO-ELE-0821,"Smart Cable 0821",Electronics,"GlobalMart smart cable for professional use","cable,electronics",false,false,,false,true,
,ELI-COM-0822,"Industrial USB Hub 0822",Computers & Laptops,"EliteBrand industrial usb hub for professional use","usb-hub,computers-&-laptops",false,false,,false,true,
,TEC-SMA-0823,"Standard Power Bank 0823",Smartphones,"TechPro standard power bank for professional use","power-bank,smartphones",false,false,,false,true,
,COR-AUD-0824,"High-performance Mixer 0824",Audio & Video,"CoreTech high-performance mixer for professional use","mixer,audio-&-video",false,false,,false,true,
,COR-NET-0825,"Industrial Router 0825",Networking,"CoreTech industrial router for professional use","router,networking",false,false,,false,true,
,GLO-OFF-0826,"Heavy Duty Pen Set 0826",Office Supplies,"GlobalMart heavy duty pen set for professional use","pen-set,office-supplies",false,false,,false,true,
,PRI-PRI-0827,"Ultra Printer Paper 0827",Printers & Ink,"PrimeParts ultra printer paper for professional use","printer-paper,printers-&-ink",false,false,,false,true,
,QUI-FUR-0828,"Professional Filing Cabinet 0828",Furniture,"QuickSupply professional filing cabinet for professional use","filing-cabinet,furniture",false,false,,false,true,
,COR-CLO-0829,"Portable Polo Shirt 0829",Clothing & Apparel,"CoreTech portable polo shirt for professional use","polo-shirt,clothing-&-apparel",false,false,,false,true,
,MAX-MEN-0830,"Smart Men Trousers 0830",Men's Clothing,"MaxValue smart men trousers for professional use","men-trousers,men's-clothing",false,false,,false,true,
,GLO-WOM-0831,"Compact Women Coat 0831",Women's Clothing,"GlobalMart compact women coat for professional use","women-coat,women's-clothing",false,false,,false,true,
,TEC-FOO-0832,"Premium Flour Bag 0832",Food & Beverages,"TechPro premium flour bag for professional use","flour-bag,food-&-beverages",false,true,179,false,true,
,GLO-BEV-0833,"Portable Mineral Water 0833",Beverages,"GlobalMart portable mineral water for professional use","mineral-water,beverages",false,true,45,false,true,
,ELI-SNA-0834,"Smart Granola Bar 0834",Snacks,"EliteBrand smart granola bar for professional use","granola-bar,snacks",false,true,382,false,true,
,PRI-TOO-0835,"Heavy Duty Wrench 0835",Tools & Hardware,"PrimeParts heavy duty wrench for professional use","wrench,tools-&-hardware",false,false,,false,true,
,GLO-POW-0836,"Premium Jigsaw 0836",Power Tools,"GlobalMart premium jigsaw for professional use","jigsaw,power-tools",false,false,,false,true,
,TEC-SAF-0837,"Smart Hi-Vis Vest 0837",Safety Equipment,"TechPro smart hi-vis vest for professional use","hi-vis-vest,safety-equipment",false,false,,false,true,
,PRI-MED-0838,"Digital Thermometer 0838",Medical Supplies,"PrimeParts digital thermometer for professional use","thermometer,medical-supplies",false,true,382,false,true,
,UNI-CLE-0839,"Compact Glass Cleaner 0839",Cleaning Products,"UniSupply compact glass cleaner for professional use","glass-cleaner,cleaning-products",false,false,,true,true,
,PRO-AUT-0840,"Premium Tyre Gauge 0840",Automotive,"ProMax premium tyre gauge for professional use","tyre-gauge,automotive",false,false,,true,true,
,QUI-ELE-0841,"Ultra Sensor 0841",Electronics,"QuickSupply ultra sensor for professional use","sensor,electronics",false,false,,false,true,
,MAX-COM-0842,"Industrial Desktop PC 0842",Computers & Laptops,"MaxValue industrial desktop pc for professional use","desktop-pc,computers-&-laptops",false,false,,false,true,
,SMA-SMA-0843,"Smart Case 0843",Smartphones,"SmartChoice smart case for professional use","case,smartphones",false,false,,false,true,
,UNI-AUD-0844,"Multi-purpose Webcam 0844",Audio & Video,"UniSupply multi-purpose webcam for professional use","webcam,audio-&-video",false,false,,false,true,
,QUI-NET-0845,"Compact SFP Module 0845",Networking,"QuickSupply compact sfp module for professional use","sfp-module,networking",false,false,,false,true,
,PRI-OFF-0846,"Smart Scissors 0846",Office Supplies,"PrimeParts smart scissors for professional use","scissors,office-supplies",false,false,,false,true,
,ELI-PRI-0847,"Ultra Fuser Kit 0847",Printers & Ink,"EliteBrand ultra fuser kit for professional use","fuser-kit,printers-&-ink",false,false,,false,true,
,PRO-FUR-0848,"High-performance Whiteboard 0848",Furniture,"ProMax high-performance whiteboard for professional use","whiteboard,furniture",false,false,,false,true,
,GLO-CLO-0849,"Portable T-Shirt 0849",Clothing & Apparel,"GlobalMart portable t-shirt for professional use","t-shirt,clothing-&-apparel",false,false,,false,true,
,UNI-MEN-0850,"Digital Men Suit 0850",Men's Clothing,"UniSupply digital men suit for professional use","men-suit,men's-clothing",false,false,,false,true,
,TEC-WOM-0851,"Eco-friendly Women Skirt 0851",Women's Clothing,"TechPro eco-friendly women skirt for professional use","women-skirt,women's-clothing",false,false,,false,true,
,PRI-FOO-0852,"Smart Cereal Box 0852",Food & Beverages,"PrimeParts smart cereal box for professional use","cereal-box,food-&-beverages",false,true,495,false,true,
,MAX-BEV-0853,"Compact Energy Drink 0853",Beverages,"MaxValue compact energy drink for professional use","energy-drink,beverages",false,true,353,false,true,
,PRO-SNA-0854,"Heavy Duty Popcorn 0854",Snacks,"ProMax heavy duty popcorn for professional use","popcorn,snacks",false,true,500,false,true,
,QUI-TOO-0855,"Eco-friendly Utility Knife 0855",Tools & Hardware,"QuickSupply eco-friendly utility knife for professional use","utility-knife,tools-&-hardware",false,false,,false,true,
,GLO-POW-0856,"Wireless Air Compressor 0856",Power Tools,"GlobalMart wireless air compressor for professional use","air-compressor,power-tools",false,false,,false,true,
,MAX-SAF-0857,"Advanced Safety Helmet 0857",Safety Equipment,"MaxValue advanced safety helmet for professional use","safety-helmet,safety-equipment",false,false,,false,true,
,UNI-MED-0858,"High-performance Face Mask 0858",Medical Supplies,"UniSupply high-performance face mask for professional use","face-mask,medical-supplies",false,true,100,false,true,
,PRI-CLE-0859,"Advanced Mop Set 0859",Cleaning Products,"PrimeParts advanced mop set for professional use","mop-set,cleaning-products",false,false,,true,true,
,GLO-AUT-0860,"Eco-friendly Brake Pads 0860",Automotive,"GlobalMart eco-friendly brake pads for professional use","brake-pads,automotive",false,false,,true,true,
,COR-ELE-0861,"High-performance Cable 0861",Electronics,"CoreTech high-performance cable for professional use","cable,electronics",false,false,,false,true,
,PRI-COM-0862,"Premium USB Hub 0862",Computers & Laptops,"PrimeParts premium usb hub for professional use","usb-hub,computers-&-laptops",false,false,,false,true,
,PRO-SMA-0863,"Digital Power Bank 0863",Smartphones,"ProMax digital power bank for professional use","power-bank,smartphones",false,false,,false,true,
,UNI-AUD-0864,"Portable Mixer 0864",Audio & Video,"UniSupply portable mixer for professional use","mixer,audio-&-video",false,false,,false,true,
,GLO-NET-0865,"Heavy Duty Router 0865",Networking,"GlobalMart heavy duty router for professional use","router,networking",false,false,,false,true,
,PRO-OFF-0866,"Smart Pen Set 0866",Office Supplies,"ProMax smart pen set for professional use","pen-set,office-supplies",false,false,,false,true,
,MAX-PRI-0867,"Premium Printer Paper 0867",Printers & Ink,"MaxValue premium printer paper for professional use","printer-paper,printers-&-ink",false,false,,false,true,
,PRI-FUR-0868,"Standard Filing Cabinet 0868",Furniture,"PrimeParts standard filing cabinet for professional use","filing-cabinet,furniture",false,false,,false,true,
,GLO-CLO-0869,"Portable Polo Shirt 0869",Clothing & Apparel,"GlobalMart portable polo shirt for professional use","polo-shirt,clothing-&-apparel",false,false,,false,true,
,ELI-MEN-0870,"Ultra Men Trousers 0870",Men's Clothing,"EliteBrand ultra men trousers for professional use","men-trousers,men's-clothing",false,false,,false,true,
,UNI-WOM-0871,"Multi-purpose Women Coat 0871",Women's Clothing,"UniSupply multi-purpose women coat for professional use","women-coat,women's-clothing",false,false,,false,true,
,ELI-FOO-0872,"Compact Flour Bag 0872",Food & Beverages,"EliteBrand compact flour bag for professional use","flour-bag,food-&-beverages",false,true,308,false,true,
,ELI-BEV-0873,"High-performance Mineral Water 0873",Beverages,"EliteBrand high-performance mineral water for professional use","mineral-water,beverages",false,true,300,false,true,
,PRI-SNA-0874,"Eco-friendly Granola Bar 0874",Snacks,"PrimeParts eco-friendly granola bar for professional use","granola-bar,snacks",false,true,401,false,true,
,SMA-TOO-0875,"Portable Wrench 0875",Tools & Hardware,"SmartChoice portable wrench for professional use","wrench,tools-&-hardware",false,false,,false,true,
,PRI-POW-0876,"Standard Jigsaw 0876",Power Tools,"PrimeParts standard jigsaw for professional use","jigsaw,power-tools",false,false,,false,true,
,UNI-SAF-0877,"Ultra Hi-Vis Vest 0877",Safety Equipment,"UniSupply ultra hi-vis vest for professional use","hi-vis-vest,safety-equipment",false,false,,false,true,
,SMA-MED-0878,"Eco-friendly Thermometer 0878",Medical Supplies,"SmartChoice eco-friendly thermometer for professional use","thermometer,medical-supplies",false,true,510,false,true,
,ELI-CLE-0879,"Digital Glass Cleaner 0879",Cleaning Products,"EliteBrand digital glass cleaner for professional use","glass-cleaner,cleaning-products",false,false,,true,true,
,COR-AUT-0880,"Industrial Tyre Gauge 0880",Automotive,"CoreTech industrial tyre gauge for professional use","tyre-gauge,automotive",false,false,,true,true,
,PRI-ELE-0881,"Heavy Duty Sensor 0881",Electronics,"PrimeParts heavy duty sensor for professional use","sensor,electronics",false,false,,false,true,
,ELI-COM-0882,"Ultra Desktop PC 0882",Computers & Laptops,"EliteBrand ultra desktop pc for professional use","desktop-pc,computers-&-laptops",false,false,,false,true,
,TEC-SMA-0883,"Smart Case 0883",Smartphones,"TechPro smart case for professional use","case,smartphones",false,false,,false,true,
,TEC-AUD-0884,"Multi-purpose Webcam 0884",Audio & Video,"TechPro multi-purpose webcam for professional use","webcam,audio-&-video",false,false,,false,true,
,MAX-NET-0885,"Compact SFP Module 0885",Networking,"MaxValue compact sfp module for professional use","sfp-module,networking",false,false,,false,true,
,GLO-OFF-0886,"Multi-purpose Scissors 0886",Office Supplies,"GlobalMart multi-purpose scissors for professional use","scissors,office-supplies",false,false,,false,true,
,PRI-PRI-0887,"Ultra Fuser Kit 0887",Printers & Ink,"PrimeParts ultra fuser kit for professional use","fuser-kit,printers-&-ink",false,false,,false,true,
,GLO-FUR-0888,"Professional Whiteboard 0888",Furniture,"GlobalMart professional whiteboard for professional use","whiteboard,furniture",false,false,,false,true,
,ELI-CLO-0889,"Wireless T-Shirt 0889",Clothing & Apparel,"EliteBrand wireless t-shirt for professional use","t-shirt,clothing-&-apparel",false,false,,false,true,
,ELI-MEN-0890,"Heavy Duty Men Suit 0890",Men's Clothing,"EliteBrand heavy duty men suit for professional use","men-suit,men's-clothing",false,false,,false,true,
,TEC-WOM-0891,"Advanced Women Skirt 0891",Women's Clothing,"TechPro advanced women skirt for professional use","women-skirt,women's-clothing",false,false,,false,true,
,MAX-FOO-0892,"Eco-friendly Cereal Box 0892",Food & Beverages,"MaxValue eco-friendly cereal box for professional use","cereal-box,food-&-beverages",false,true,396,false,true,
,SMA-BEV-0893,"Advanced Energy Drink 0893",Beverages,"SmartChoice advanced energy drink for professional use","energy-drink,beverages",false,true,537,false,true,
,GLO-SNA-0894,"Portable Popcorn 0894",Snacks,"GlobalMart portable popcorn for professional use","popcorn,snacks",false,true,577,false,true,
,QUI-TOO-0895,"Advanced Utility Knife 0895",Tools & Hardware,"QuickSupply advanced utility knife for professional use","utility-knife,tools-&-hardware",false,false,,false,true,
,COR-POW-0896,"Heavy Duty Air Compressor 0896",Power Tools,"CoreTech heavy duty air compressor for professional use","air-compressor,power-tools",false,false,,false,true,
,PRI-SAF-0897,"Compact Safety Helmet 0897",Safety Equipment,"PrimeParts compact safety helmet for professional use","safety-helmet,safety-equipment",false,false,,false,true,
,SMA-MED-0898,"High-performance Face Mask 0898",Medical Supplies,"SmartChoice high-performance face mask for professional use","face-mask,medical-supplies",false,true,233,false,true,
,PRI-CLE-0899,"Professional Mop Set 0899",Cleaning Products,"PrimeParts professional mop set for professional use","mop-set,cleaning-products",false,false,,true,true,
,ELI-AUT-0900,"Portable Brake Pads 0900",Automotive,"EliteBrand portable brake pads for professional use","brake-pads,automotive",false,false,,true,true,
,COR-ELE-0901,"High-performance Cable 0901",Electronics,"CoreTech high-performance cable for professional use","cable,electronics",false,false,,false,true,
,SMA-COM-0902,"Compact USB Hub 0902",Computers & Laptops,"SmartChoice compact usb hub for professional use","usb-hub,computers-&-laptops",false,false,,false,true,
,UNI-SMA-0903,"Premium Power Bank 0903",Smartphones,"UniSupply premium power bank for professional use","power-bank,smartphones",false,false,,false,true,
,ELI-AUD-0904,"Heavy Duty Mixer 0904",Audio & Video,"EliteBrand heavy duty mixer for professional use","mixer,audio-&-video",false,false,,false,true,
,PRI-NET-0905,"Digital Router 0905",Networking,"PrimeParts digital router for professional use","router,networking",false,false,,false,true,
,SMA-OFF-0906,"Portable Pen Set 0906",Office Supplies,"SmartChoice portable pen set for professional use","pen-set,office-supplies",false,false,,false,true,
,PRI-PRI-0907,"Portable Printer Paper 0907",Printers & Ink,"PrimeParts portable printer paper for professional use","printer-paper,printers-&-ink",false,false,,false,true,
,GLO-FUR-0908,"Premium Filing Cabinet 0908",Furniture,"GlobalMart premium filing cabinet for professional use","filing-cabinet,furniture",false,false,,false,true,
,UNI-CLO-0909,"Multi-purpose Polo Shirt 0909",Clothing & Apparel,"UniSupply multi-purpose polo shirt for professional use","polo-shirt,clothing-&-apparel",false,false,,false,true,
,COR-MEN-0910,"High-performance Men Trousers 0910",Men's Clothing,"CoreTech high-performance men trousers for professional use","men-trousers,men's-clothing",false,false,,false,true,
,PRI-WOM-0911,"Standard Women Coat 0911",Women's Clothing,"PrimeParts standard women coat for professional use","women-coat,women's-clothing",false,false,,false,true,
,PRO-FOO-0912,"Multi-purpose Flour Bag 0912",Food & Beverages,"ProMax multi-purpose flour bag for professional use","flour-bag,food-&-beverages",false,true,246,false,true,
,UNI-BEV-0913,"Heavy Duty Mineral Water 0913",Beverages,"UniSupply heavy duty mineral water for professional use","mineral-water,beverages",false,true,698,false,true,
,PRO-SNA-0914,"Compact Granola Bar 0914",Snacks,"ProMax compact granola bar for professional use","granola-bar,snacks",false,true,557,false,true,
,UNI-TOO-0915,"Industrial Wrench 0915",Tools & Hardware,"UniSupply industrial wrench for professional use","wrench,tools-&-hardware",false,false,,false,true,
,TEC-POW-0916,"Wireless Jigsaw 0916",Power Tools,"TechPro wireless jigsaw for professional use","jigsaw,power-tools",false,false,,false,true,
,UNI-SAF-0917,"Standard Hi-Vis Vest 0917",Safety Equipment,"UniSupply standard hi-vis vest for professional use","hi-vis-vest,safety-equipment",false,false,,false,true,
,PRI-MED-0918,"Compact Thermometer 0918",Medical Supplies,"PrimeParts compact thermometer for professional use","thermometer,medical-supplies",false,true,476,false,true,
,PRO-CLE-0919,"Eco-friendly Glass Cleaner 0919",Cleaning Products,"ProMax eco-friendly glass cleaner for professional use","glass-cleaner,cleaning-products",false,false,,true,true,
,SMA-AUT-0920,"Heavy Duty Tyre Gauge 0920",Automotive,"SmartChoice heavy duty tyre gauge for professional use","tyre-gauge,automotive",false,false,,true,true,
,MAX-ELE-0921,"Professional Sensor 0921",Electronics,"MaxValue professional sensor for professional use","sensor,electronics",false,false,,false,true,
,MAX-COM-0922,"Eco-friendly Desktop PC 0922",Computers & Laptops,"MaxValue eco-friendly desktop pc for professional use","desktop-pc,computers-&-laptops",false,false,,false,true,
,COR-SMA-0923,"Compact Case 0923",Smartphones,"CoreTech compact case for professional use","case,smartphones",false,false,,false,true,
,ELI-AUD-0924,"Multi-purpose Webcam 0924",Audio & Video,"EliteBrand multi-purpose webcam for professional use","webcam,audio-&-video",false,false,,false,true,
,ELI-NET-0925,"Industrial SFP Module 0925",Networking,"EliteBrand industrial sfp module for professional use","sfp-module,networking",false,false,,false,true,
,TEC-OFF-0926,"Digital Scissors 0926",Office Supplies,"TechPro digital scissors for professional use","scissors,office-supplies",false,false,,false,true,
,PRI-PRI-0927,"Compact Fuser Kit 0927",Printers & Ink,"PrimeParts compact fuser kit for professional use","fuser-kit,printers-&-ink",false,false,,false,true,
,PRO-FUR-0928,"Professional Whiteboard 0928",Furniture,"ProMax professional whiteboard for professional use","whiteboard,furniture",false,false,,false,true,
,ELI-CLO-0929,"Compact T-Shirt 0929",Clothing & Apparel,"EliteBrand compact t-shirt for professional use","t-shirt,clothing-&-apparel",false,false,,false,true,
,GLO-MEN-0930,"Industrial Men Suit 0930",Men's Clothing,"GlobalMart industrial men suit for professional use","men-suit,men's-clothing",false,false,,false,true,
,GLO-WOM-0931,"Wireless Women Skirt 0931",Women's Clothing,"GlobalMart wireless women skirt for professional use","women-skirt,women's-clothing",false,false,,false,true,
,ELI-FOO-0932,"Eco-friendly Cereal Box 0932",Food & Beverages,"EliteBrand eco-friendly cereal box for professional use","cereal-box,food-&-beverages",false,true,547,false,true,
,PRO-BEV-0933,"Multi-purpose Energy Drink 0933",Beverages,"ProMax multi-purpose energy drink for professional use","energy-drink,beverages",false,true,456,false,true,
,SMA-SNA-0934,"Advanced Popcorn 0934",Snacks,"SmartChoice advanced popcorn for professional use","popcorn,snacks",false,true,288,false,true,
,QUI-TOO-0935,"Advanced Utility Knife 0935",Tools & Hardware,"QuickSupply advanced utility knife for professional use","utility-knife,tools-&-hardware",false,false,,false,true,
,MAX-POW-0936,"Ultra Air Compressor 0936",Power Tools,"MaxValue ultra air compressor for professional use","air-compressor,power-tools",false,false,,false,true,
,PRI-SAF-0937,"Standard Safety Helmet 0937",Safety Equipment,"PrimeParts standard safety helmet for professional use","safety-helmet,safety-equipment",false,false,,false,true,
,SMA-MED-0938,"Eco-friendly Face Mask 0938",Medical Supplies,"SmartChoice eco-friendly face mask for professional use","face-mask,medical-supplies",false,true,569,false,true,
,SMA-CLE-0939,"Digital Mop Set 0939",Cleaning Products,"SmartChoice digital mop set for professional use","mop-set,cleaning-products",false,false,,true,true,
,MAX-AUT-0940,"Portable Brake Pads 0940",Automotive,"MaxValue portable brake pads for professional use","brake-pads,automotive",false,false,,true,true,
,MAX-ELE-0941,"Heavy Duty Cable 0941",Electronics,"MaxValue heavy duty cable for professional use","cable,electronics",false,false,,false,true,
